chr02	30740246	30740444	-
chr02	30741706	30741947	-
chr02	30743317	30743638	-
chr02	30745769	30746054	-
chr02	30746706	30746815	-
chr02	30747084	30747267	-
chr02	30747363	30747475	-
chr02	30747748	30747918	-
chr02	30747999	30748262	-
chr02	30749043	30749370	-
chr02	30750587	30751401	-
chr02	30751941	30752381	-
chr02	30752458	30752542	-
chr02	30752728	30752924	+
chr02	30753308	30753379	-
chr02	30753667	30753819	+
chr02	30754112	30754185	-
chr02	30754264	30754396	-
chr02	30754561	30754647	+
chr02	30754755	30754826	-
chr02	30754919	30755005	+
chr02	30755114	30755198	+
chr02	30755267	30755343	-
chr02	30755465	30755583	+
chr02	30755702	30755831	+
chr02	30756342	30756511	+
chr02	30756674	30756873	+
chr02	30756957	30757029	+
chr02	30757100	30757168	+
chr02	30757254	30757303	+
chr02	30757375	30757435	+
chr02	30757522	30757887	+
chr02	30758048	30758260	+
chr02	30758332	30758562	+
chr02	30759008	30759121	+
chr02	30759209	30760411	+
chr02	30760513	30762017	+
chr02	30762283	30762753	+
chr02	30763035	30763413	-
chr02	30763459	30764395	+
chr02	30764470	30764864	+
chr02	30765564	30766140	-
chr02	30775900	30776227	+
chr02	30781832	30782236	+
chr02	30784647	30785349	+
chr02	30786414	30789993	-
chr02	30799135	30799745	+
chr02	30805987	30807609	-
chr02	30813484	30814717	+
chr02	30823544	30823807	+
chr02	30824573	30824806	+
chr02	30824915	30825084	+
chr02	30825636	30826167	+
chr02	30826253	30826304	+
chr02	30826385	30826614	+
chr02	30826808	30826906	+
chr02	30827083	30827798	+
chr02	30828122	30828604	+
chr02	30828794	30829438	+
chr02	30839198	30839612	+
chr02	30839692	30839905	-
chr02	30840357	30840573	-
chr02	30841334	30841592	-
chr02	30841691	30842594	-
chr02	30861674	30862259	-
chr02	30863449	30863630	+
chr02	30864179	30864260	+
chr02	30864352	30864479	+
chr02	30864779	30864944	+
chr02	30865022	30865160	-
chr02	30865357	30865413	-
chr02	30865570	30865646	-
chr02	30865830	30865968	-
chr02	30866096	30866174	-
chr02	30866553	30866680	-
chr02	30866775	30866858	-
chr02	30867578	30867697	-
chr02	30867780	30867881	-
chr02	30867976	30868123	-
chr02	30868910	30869255	-
chr02	30869357	30869474	-
chr02	30869815	30869876	-
chr02	30870349	30870453	-
chr02	30870555	30870675	-
chr02	30870775	30870825	-
chr02	30870933	30871170	-
chr02	30872770	30873316	+
chr02	30874246	30874421	+
chr02	30874885	30874998	+
chr02	30875352	30875460	+
chr02	30875544	30875630	+
chr02	30876031	30876149	+
chr02	30876331	30876508	+
chr02	30876643	30877242	+
chr02	30877329	30877607	+
chr02	30878197	30878403	+
chr02	30878669	30879013	+
chr02	30879430	30879666	+
chr02	30880239	30880459	+
chr02	30881362	30881461	+
chr02	30881548	30881694	+
chr02	30881793	30882050	+
chr02	30882051	30883673	-
chr02	30884948	30885118	-
chr02	30885199	30886268	-
chr02	30899581	30901299	-
chr02	30918847	30919184	-
chr02	30919649	30919714	-
chr02	30919763	30919862	+
chr02	30919991	30920069	+
chr02	30920154	30920249	-
chr02	30921389	30921466	-
chr02	30921991	30922070	-
chr02	30922168	30922941	-
chr02	30924475	30924811	-
chr02	30925554	30925965	-
chr02	30926055	30926116	-
chr02	30926221	30926293	-
chr02	30926386	30926453	-
chr02	30926545	30926674	-
chr02	30926782	30926847	-
chr02	30927300	30927377	-
chr02	30927474	30927594	-
chr02	30927682	30927913	-
chr02	30930148	30930749	-
chr02	30931118	30931507	+
chr02	30932348	30932898	-
chr02	30933113	30933242	-
chr02	30933346	30934254	+
chr02	30958608	30959209	-
chr02	30959289	30959349	-
chr02	30960380	30960502	-
chr02	30960764	30960846	-
chr02	30961353	30961430	-
chr02	30961881	30962012	-
chr02	30962191	30962234	-
chr02	30962472	30962596	-
chr02	30962974	30963275	-
chr02	30963371	30963500	-
chr02	30963950	30964080	-
chr02	30964588	30964782	-
chr02	30964871	30965221	-
chr02	30965665	30966666	-
chr02	30966728	30967598	-
chr02	30971673	30971965	+
chr02	30972299	30972727	+
chr02	30974227	30974780	-
chr02	30980994	30982316	-
chr02	30986860	30988402	-
chr02	30989382	30989939	-
chr02	30994373	30994851	+
chr02	30995255	30995378	+
chr02	30995456	30995538	+
chr02	30995612	30995723	+
chr02	30995803	30995907	+
chr02	30996315	30996365	+
chr02	30997399	30997485	+
chr02	30997566	30997674	+
chr02	30997760	30997908	+
chr02	30997983	30998036	+
chr02	30998114	30998403	+
chr02	30998485	30998860	+
chr02	30999910	31001634	+
chr02	31003973	31004154	+
chr02	31005075	31005117	+
chr02	31005218	31005283	+
chr02	31005379	31005440	+
chr02	31005597	31005696	+
chr02	31005796	31005978	+
chr02	31006459	31006507	+
chr02	31006595	31006774	+
chr02	31006900	31007020	+
chr02	31007118	31007199	+
chr02	31007289	31007374	+
chr02	31007517	31007617	+
chr02	31007752	31007893	+
chr02	31007994	31008144	+
chr02	31008216	31008670	+
chr02	31009239	31009464	-
chr02	31009568	31010817	-
chr02	31011171	31011348	-
chr02	31011461	31011526	-
chr02	31024617	31024680	-
chr02	31024831	31024933	-
chr02	31026567	31026640	-
chr02	31026733	31026776	-
chr02	31026899	31026977	-
chr02	31027098	31027211	-
chr02	31027348	31027452	-
chr02	31027533	31027667	-
chr02	31028442	31028506	-
chr02	31028585	31028688	-
chr02	31028805	31028853	-
chr02	31029437	31029529	-
chr02	31029608	31029716	-
chr02	31030125	31030261	-
chr02	31030357	31030434	-
chr02	31030521	31030610	-
chr02	31030908	31030973	-
chr02	31031052	31031144	-
chr02	31031217	31031345	-
chr02	31031530	31031628	-
chr02	31032872	31033018	-
chr02	31033111	31033604	-
chr02	31038551	31040037	-
chr02	31040144	31040539	-
chr02	31046263	31046720	-
chr02	31046812	31046972	-
chr02	31047089	31047166	-
chr02	31048066	31048157	-
chr02	31048281	31048339	-
chr02	31048430	31048516	-
chr02	31048624	31048720	-
chr02	31048817	31049001	-
chr02	31049099	31049158	-
chr02	31049236	31049311	-
chr02	31049454	31049554	-
chr02	31049639	31049815	-
chr02	31049897	31049994	-
chr02	31051295	31051688	-
chr02	31055463	31055802	-
chr02	31056138	31056261	-
chr02	31057142	31057222	-
chr02	31058734	31058901	-
chr02	31059034	31059228	-
chr02	31064063	31064749	+
chr02	31065714	31066082	+
chr02	31066151	31071217	+
chr02	31076472	31077623	+
chr02	31080740	31083916	+
chr02	31084452	31084865	-
chr02	31085581	31085684	-
chr02	31085803	31085868	-
chr02	31086038	31086102	-
chr02	31086962	31087025	-
chr02	31087135	31087244	-
chr02	31087392	31087479	-
chr02	31087834	31088183	-
chr02	31095944	31096158	+
chr02	31096225	31096720	-
chr02	31097253	31097357	-
chr02	31097716	31097745	-
chr02	31100036	31100119	+
chr02	31100599	31100725	+
chr02	31111840	31112292	+
chr02	31112433	31112486	+
chr02	31112582	31112755	+
chr02	31112931	31113036	+
chr02	31113152	31113193	+
chr02	31113274	31113330	+
chr02	31113916	31114589	+
chr02	31120648	31121254	-
chr02	31121397	31121990	-
chr02	31122102	31122197	-
chr02	31122321	31122462	-
chr02	31122588	31122851	-
chr02	31123479	31123564	-
chr02	31123665	31123690	-
chr02	31123811	31123901	-
chr02	31123979	31124018	-
chr02	31127171	31127230	-
chr02	31127313	31127485	-
chr02	31127958	31128208	-
chr02	31128307	31128459	-
chr02	31128557	31128703	-
chr02	31129124	31129259	-
chr02	31129347	31129534	-
chr02	31141033	31142383	+
chr02	31145279	31146136	-
chr02	31158953	31159449	+
chr02	31159533	31159610	+
chr02	31159901	31160059	+
chr02	31160150	31160238	+
chr02	31160337	31160626	+
chr02	31160708	31161997	+
chr02	31171974	31172740	+
chr02	31173460	31173900	+
chr02	31174205	31174308	+
chr02	31174506	31175890	+
chr02	31176014	31176054	+
chr02	31176571	31176639	+
chr02	31176841	31176941	+
chr02	31177253	31177331	+
chr02	31177445	31177543	+
chr02	31177625	31177693	+
chr02	31179115	31179164	+
chr02	31179255	31179431	+
chr02	31179551	31180078	+
chr02	31184841	31185458	+
chr02	31190772	31191136	+
chr02	31191313	31191491	+
chr02	31191757	31191840	+
chr02	31192132	31193392	+
chr02	31194268	31195278	-
chr02	31195404	31195582	-
chr02	31196698	31197702	-
chr02	31199013	31199228	-
chr02	31199307	31199430	-
chr02	31199518	31199783	-
chr02	31202227	31202393	+
chr02	31202498	31202542	+
chr02	31202637	31202790	+
chr02	31202885	31202938	+
chr02	31203028	31203101	+
chr02	31203249	31203684	+
chr02	31210233	31210500	+
chr02	31210604	31210699	+
chr02	31211169	31211387	+
chr02	31211463	31211559	+
chr02	31212199	31212261	+
chr02	31212381	31212659	+
chr02	31220567	31220888	+
chr02	31220983	31221304	+
chr02	31221397	31222171	-
chr02	31227801	31227969	+
chr02	31228397	31228829	-
chr02	31229001	31229490	-
chr02	31229571	31229750	+
chr02	31229859	31229995	-
chr02	31230103	31230213	-
chr02	31231114	31231366	-
chr02	31231464	31231569	+
chr02	31231821	31232061	+
chr02	31233291	31234672	-
chr02	31235173	31235346	-
chr02	31235826	31235870	-
chr02	31235969	31236079	-
chr02	31236175	31236252	-
chr02	31236676	31236740	-
chr02	31236864	31237239	-
chr02	31237641	31237860	-
chr02	31238017	31238209	-
chr02	31246068	31246803	-
chr02	31247457	31247923	-
chr02	31248009	31248800	+
chr02	31252648	31253209	-
chr02	31253305	31253439	-
chr02	31253532	31253630	-
chr02	31253716	31253790	-
chr02	31254509	31254574	-
chr02	31254660	31254728	-
chr02	31254809	31254883	-
chr02	31255024	31255134	-
chr02	31255453	31255480	-
chr02	31266327	31266591	+
chr02	31266734	31266958	+
chr02	31268564	31268758	+
chr02	31268863	31268924	+
chr02	31269274	31269934	+
chr02	31273219	31274010	-
chr02	31276609	31276735	-
chr02	31278220	31278312	-
chr02	31278911	31279109	-
chr02	31279327	31279466	-
chr02	31280163	31280474	-
chr02	31280963	31281190	+
chr02	31281875	31283166	+
chr02	31283352	31283434	-
chr02	31283548	31284048	-
chr02	31284721	31285997	+
chr02	31286095	31286573	+
chr02	31290669	31290783	+
chr02	31291339	31291940	+
chr02	31295644	31295760	+
chr02	31295870	31296312	+
chr02	31298337	31299076	+
chr02	31299632	31300116	+
chr02	31300928	31301827	+
chr02	31306333	31306786	+
chr02	31306996	31307777	+
chr02	31309753	31312019	-
chr02	31312521	31312786	-
chr02	31396771	31398999	+
chr02	31407196	31407394	+
chr02	31408239	31408265	+
chr02	31408346	31408468	+
chr02	31408758	31408998	+
chr02	31409161	31409293	+
chr02	31409377	31409584	+
chr02	31409911	31410497	-
chr02	31410585	31410661	-
chr02	31410758	31410808	-
chr02	31410885	31410958	-
chr02	31411028	31411116	-
chr02	31411204	31411212	-
chr02	31412823	31412905	-
chr02	31413058	31413534	-
chr02	31423972	31424380	-
chr02	31424439	31424641	-
chr02	31424868	31424982	-
chr02	31432697	31434674	-
chr02	31434749	31434846	-
chr02	31437305	31437522	-
chr02	31437614	31437990	-
chr02	31444677	31446425	-
chr02	31447410	31447718	-
chr02	31461227	31462970	-
chr02	31467401	31468462	+
chr02	31468560	31468662	+
chr02	31468842	31468930	+
chr02	31469072	31471479	+
chr02	31472568	31473354	-
chr02	31479931	31480599	+
chr02	31481649	31481732	+
chr02	31481824	31482008	+
chr02	31482098	31482236	+
chr02	31482347	31482406	+
chr02	31482475	31482546	+
chr02	31482642	31482927	+
chr02	31483917	31484754	-
chr02	31491697	31491979	+
chr02	31492495	31492541	+
chr02	31492629	31492683	+
chr02	31492788	31492860	+
chr02	31492947	31493034	+
chr02	31493164	31493246	+
chr02	31493347	31493364	+
chr02	31493388	31493767	+
chr02	31493915	31493979	+
chr02	31494087	31494348	+
chr02	31495288	31495754	-
chr02	31497035	31497504	-
chr02	31497878	31497985	-
chr02	31498081	31498201	-
chr02	31498585	31498713	-
chr02	31501031	31501402	-
chr02	31501579	31501641	-
chr02	31501742	31501858	-
chr02	31502059	31502148	-
chr02	31502403	31502490	-
chr02	31502968	31503037	-
chr02	31503451	31503529	-
chr02	31504737	31504781	-
chr02	31505433	31505519	-
chr02	31505607	31505690	-
chr02	31505810	31505989	-
chr02	31506068	31506208	-
chr02	31506379	31506487	-
chr02	31506917	31506972	-
chr02	31507383	31507430	-
chr02	31507527	31507665	-
chr02	31508216	31508323	-
chr02	31508644	31508670	-
chr02	31508831	31508923	-
chr02	31509343	31509422	-
chr02	31509557	31509646	-
chr02	31509792	31509882	-
chr02	31510009	31510300	-
chr02	31512117	31512419	-
chr02	31515300	31515647	-
chr02	31515741	31516844	-
chr02	31516954	31517198	-
chr02	31517295	31517446	-
chr02	31517557	31517783	-
chr02	31521134	31522580	+
chr02	31522633	31523063	+
chr02	31523417	31524805	+
chr02	31527408	31527710	+
chr02	31527787	31528528	+
chr02	31529357	31529404	+
chr02	31530872	31531852	+
chr02	31532127	31532526	-
chr02	31533147	31534172	-
chr02	31534449	31534871	-
chr02	31535312	31535832	-
chr02	31536667	31536837	-
chr02	31538261	31539033	+
chr02	31544095	31544807	+
chr02	31564645	31565268	-
chr02	31565601	31565736	+
chr02	31567126	31567358	+
chr02	31567987	31568214	+
chr02	31568379	31568517	+
chr02	31568597	31568667	+
chr02	31568819	31568918	+
chr02	31569707	31569770	+
chr02	31569852	31569923	+
chr02	31570006	31571962	+
chr02	31575902	31576197	+
chr02	31577083	31577559	+
chr02	31591220	31591680	+
chr02	31591915	31592007	+
chr02	31592114	31592174	+
chr02	31592303	31592371	+
chr02	31592550	31592669	+
chr02	31592780	31593105	+
chr02	31597739	31597913	+
chr02	31598149	31598381	+
chr02	31598486	31598709	+
chr02	31598814	31598932	+
chr02	31599034	31599190	+
chr02	31599434	31599535	+
chr02	31599617	31599736	+
chr02	31600126	31600176	+
chr02	31600267	31600634	+
chr02	31601365	31601490	+
chr02	31601596	31601686	+
chr02	31601842	31601907	+
chr02	31602034	31602124	+
chr02	31602208	31602312	+
chr02	31602525	31603119	+
chr02	31603207	31603400	+
chr02	31603522	31603630	+
chr02	31603772	31603920	+
chr02	31604024	31604390	+
chr02	31604656	31605466	-
chr02	31605973	31606215	-
chr02	31606314	31606412	-
chr02	31606564	31606740	-
chr02	31606947	31607037	-
chr02	31608023	31608152	-
chr02	31609800	31610642	-
chr02	31610729	31611501	-
chr02	31612314	31612411	-
chr02	31612437	31612699	+
chr02	31612800	31613102	+
chr02	31613699	31614168	+
chr02	31622775	31623387	-
chr02	31625543	31625727	-
chr02	31625837	31625890	-
chr02	31625989	31626726	-
chr02	31627399	31627570	-
chr02	31636482	31636871	+
chr02	31636992	31637116	+
chr02	31637218	31637532	+
chr02	31637651	31637820	+
chr02	31637914	31638257	+
chr02	31647951	31650406	-
chr02	31663079	31663459	+
chr02	31663612	31663752	+
chr02	31663863	31663934	+
chr02	31664019	31664096	+
chr02	31664160	31664245	-
chr02	31664368	31664469	+
chr02	31664618	31664695	+
chr02	31664828	31664897	+
chr02	31665098	31665168	+
chr02	31665332	31665424	+
chr02	31665535	31665817	+
chr02	31673160	31673548	+
chr02	31674566	31674716	+
chr02	31674831	31675227	+
chr02	31676473	31676643	+
chr02	31676710	31677435	+
chr02	31683481	31684817	+
chr02	31686187	31686543	-
chr02	31687105	31687260	-
chr02	31687364	31687697	-
chr02	31687812	31687984	-
chr02	31688121	31688316	-
chr02	31689370	31689397	-
chr02	31696560	31697375	+
chr02	31698203	31698656	-
chr02	31698906	31699118	-
chr02	31699688	31699906	-
chr02	31700003	31700148	-
chr02	31700248	31700437	-
